chromosome	start	end	segVal	sample
7	16824662	16932544	3.3269732262843	TCGA-EK-A2R9
7	16932685	20251640	2.2285726299345	TCGA-EK-A2R9
7	20252033	20397907	3.07751607874592	TCGA-EK-A2R9
7	20397974	20490174	2.87228319406688	TCGA-EK-A2R9
7	20490448	20596439	2.925122436335	TCGA-EK-A2R9
7	20596814	20637432	3.42165932619236	TCGA-EK-A2R9
7	20637721	20727328	2.59864799270498	TCGA-EK-A2R9
7	20728827	25599404	2.10938268847712	TCGA-EK-A2R9
7	25599641	25655093	1.63847296524151	TCGA-EK-A2R9
7	25655407	31633271	2	TCGA-EK-A2R9
7	31643645	31732736	2.7390159836513	TCGA-EK-A2R9
7	31735263	31792399	1.43932103368748	TCGA-EK-A2R9
7	31792640	32048116	1.16043079515648	TCGA-EK-A2R9
7	32048171	36970608	2	TCGA-EK-A2R9
7	36970835	37213185	1.40465283964049	TCGA-EK-A2R9
7	37219753	41301024	2	TCGA-EK-A2R9
7	41301734	41386423	1.86191547340784	TCGA-EK-A2R9
7	41393562	46438021	2	TCGA-EK-A2R9
7	46439431	46617526	1.4057700513765	TCGA-EK-A2R9
7	46617615	55399322	2.16574805404816	TCGA-EK-A2R9
7	55400320	55559860	4.21532608759604	TCGA-EK-A2R9
7	55561884	55724401	2	TCGA-EK-A2R9
7	55724445	56205804	2.9050015001312	TCGA-EK-A2R9
7	56206361	67848496	2	TCGA-EK-A2R9
7	67855374	68087942	1.62091847950752	TCGA-EK-A2R9
7	68087967	68088698	1.2554628618723	TCGA-EK-A2R9
7	68090345	68196921	1.10680033676875	TCGA-EK-A2R9
7	68198362	70626431	2	TCGA-EK-A2R9
7	70631020	70737087	1.6168949171456	TCGA-EK-A2R9
7	70737207	70737884	1.07347121035715	TCGA-EK-A2R9
7	70738518	70835920	1.3444539808037	TCGA-EK-A2R9
7	70837798	71052041	1.3207052121887	TCGA-EK-A2R9
7	71052523	71126290	1.46565399658885	TCGA-EK-A2R9
7	71126498	80593541	2.15682290692394	TCGA-EK-A2R9
7	80595391	80878697	4.34574044206824	TCGA-EK-A2R9
7	80880682	83698177	2.8086220573565	TCGA-EK-A2R9
7	83700484	83764309	5.65272079343252	TCGA-EK-A2R9
7	83769457	83835433	4.38123851338366	TCGA-EK-A2R9
7	83836120	83982343	2	TCGA-EK-A2R9
7	83985028	95781748	2.14790784583922	TCGA-EK-A2R9
7	95787224	96017985	2.53048173563876	TCGA-EK-A2R9
7	96020434	97122053	2	TCGA-EK-A2R9
7	97125486	97264793	3.4068862626578	TCGA-EK-A2R9
7	97269150	106106338	2	TCGA-EK-A2R9
7	106107315	106226414	1.83402964643979	TCGA-EK-A2R9
7	106227109	132098335	2	TCGA-EK-A2R9
7	132101134	132192005	1.48960772087181	TCGA-EK-A2R9
7	132192042	134028580	1.80300541725666	TCGA-EK-A2R9
7	134029281	134388544	1.3417923700889	TCGA-EK-A2R9
7	134388672	134436349	1.46220295212369	TCGA-EK-A2R9
7	134436831	143861750	2	TCGA-EK-A2R9
7	143861772	144153879	2.74599412852134	TCGA-EK-A2R9
7	144159358	154673197	2.32280569034602	TCGA-EK-A2R9
7	154674175	154759138	3.28801310733468	TCGA-EK-A2R9
7	154760889	159119220	2.56840964815598	TCGA-EK-A2R9
8	161222	693312	2.4071260713958	TCGA-EK-A2R9
8	716894	916293	3.5277946332528	TCGA-EK-A2R9
8	917210	1839331	3.22046377661468	TCGA-EK-A2R9
8	1839888	1877480	3.41182772487206	TCGA-EK-A2R9
8	1879736	2054066	3.21929280061322	TCGA-EK-A2R9
8	2054171	2121116	3.40159628763924	TCGA-EK-A2R9
8	2121197	2350283	2.4582492765305	TCGA-EK-A2R9
8	2350952	2447280	4.37827357353708	TCGA-EK-A2R9
8	2449499	2505150	2.91309385724862	TCGA-EK-A2R9
8	2505246	3796121	2	TCGA-EK-A2R9
8	3796585	3828824	3.85650037848322	TCGA-EK-A2R9
8	3829247	4754777	2.59056767550286	TCGA-EK-A2R9
8	4758159	4812557	2.66148626134106	TCGA-EK-A2R9
8	4812710	5594033	2	TCGA-EK-A2R9
8	5594132	5670203	1.78342192348054	TCGA-EK-A2R9
8	5670228	5877070	1.77787343870075	TCGA-EK-A2R9
8	5877177	5985282	2.2917011001261	TCGA-EK-A2R9
8	5985457	6300899	2.62208662125452	TCGA-EK-A2R9
8	6300947	6361016	3.63662073396548	TCGA-EK-A2R9
8	6361321	6384138	3.31787555578014	TCGA-EK-A2R9
8	6384247	6396870	4.19477145878876	TCGA-EK-A2R9
8	6397430	6458218	3.32496374676144	TCGA-EK-A2R9
8	6458438	8271710	2.19131099458328	TCGA-EK-A2R9
8	8271878	8347248	1.77963367660926	TCGA-EK-A2R9
8	8347822	15191015	2.23090872193614	TCGA-EK-A2R9
8	15191150	15265901	2.87540361905716	TCGA-EK-A2R9
8	15268628	20678627	2	TCGA-EK-A2R9
8	20678845	20765290	1.66239256575852	TCGA-EK-A2R9
8	20769235	21049455	1.44318738562491	TCGA-EK-A2R9
8	21051235	21144067	1.7996042268629	TCGA-EK-A2R9
8	21148198	32037766	2	TCGA-EK-A2R9
8	32044823	32131798	1.79877215094701	TCGA-EK-A2R9
8	32132644	32605388	1.69039627273823	TCGA-EK-A2R9
8	32605583	32854506	1.44324010611552	TCGA-EK-A2R9
8	32859841	36075152	1.64691434256087	TCGA-EK-A2R9
8	36077059	36284289	1.75197685911668	TCGA-EK-A2R9
8	36294080	36565705	1.09212855304835	TCGA-EK-A2R9
8	36570336	36754130	1.69147184527841	TCGA-EK-A2R9
8	36760400	49579542	2	TCGA-EK-A2R9
8	49581021	49812201	4.39073766609976	TCGA-EK-A2R9
8	49814230	49865894	3.08919326807398	TCGA-EK-A2R9
8	49880975	50606732	2.45046781156764	TCGA-EK-A2R9
8	50609918	51959559	2	TCGA-EK-A2R9
8	51966664	52110882	2.90933328011682	TCGA-EK-A2R9
8	52124815	52147283	6.24182345754362	TCGA-EK-A2R9
8	52147655	52287756	3.02256560742586	TCGA-EK-A2R9
8	52295016	53087234	3.20486466308166	TCGA-EK-A2R9
8	53088911	53111233	1.88675792655684	TCGA-EK-A2R9
8	53111631	53276947	2.33033104580292	TCGA-EK-A2R9
8	53277804	53305054	2.3452349439266	TCGA-EK-A2R9
8	53305837	53560821	3.37442653279496	TCGA-EK-A2R9
8	53561892	59388531	2.25533698995252	TCGA-EK-A2R9
8	59389093	59512334	3.07296950565792	TCGA-EK-A2R9
8	59516110	59742048	2.43781692149354	TCGA-EK-A2R9
8	59743764	61790768	2.4435290358863	TCGA-EK-A2R9
8	61793015	61864853	2.6486170496146	TCGA-EK-A2R9
8	61870447	61926772	2.74221954425924	TCGA-EK-A2R9
8	61926797	62011683	3.19173379216446	TCGA-EK-A2R9
8	62013049	73328799	2	TCGA-EK-A2R9
8	73330009	73663908	1.45431021362516	TCGA-EK-A2R9
8	73666269	73689033	0.844401017372102	TCGA-EK-A2R9
8	73689987	73798992	1.43322748274372	TCGA-EK-A2R9
8	73803229	82284413	2	TCGA-EK-A2R9
8	82288467	82920358	2.26175187065144	TCGA-EK-A2R9
8	82920388	83389059	3.07528046662366	TCGA-EK-A2R9
8	83392896	90627193	2	TCGA-EK-A2R9
8	90628648	90774723	2.67005035896544	TCGA-EK-A2R9
8	90787960	98144098	2	TCGA-EK-A2R9
8	98150967	98369576	1.44690901140385	TCGA-EK-A2R9
8	98370120	98476935	0.900492722153556	TCGA-EK-A2R9
8	98477471	112061575	2.15354299118902	TCGA-EK-A2R9
8	112071990	112415921	2.36138403719882	TCGA-EK-A2R9
8	112422757	114758168	2.2720554360785	TCGA-EK-A2R9
8	114758428	114858878	2.41296766243492	TCGA-EK-A2R9
8	114863346	115690651	2.86224927435254	TCGA-EK-A2R9
8	115692099	115810385	2.69633023102032	TCGA-EK-A2R9
8	115810685	115882035	2.78894964516392	TCGA-EK-A2R9
8	115882211	115973010	3.85705559428328	TCGA-EK-A2R9
8	115983137	116054890	3.7224601659744	TCGA-EK-A2R9
8	116066542	121325670	2	TCGA-EK-A2R9
8	121325959	121596886	1.45285516683198	TCGA-EK-A2R9
8	121598034	121643429	1.13050559500352	TCGA-EK-A2R9
8	121650125	121810549	1.22284159582349	TCGA-EK-A2R9
8	121813189	121852735	2.47454079199494	TCGA-EK-A2R9
8	121853169	121971234	1.15978906856585	TCGA-EK-A2R9
8	121972949	123536863	2	TCGA-EK-A2R9
8	123541683	123643281	0.951833644721146	TCGA-EK-A2R9
8	123646965	124747118	1.59124405297788	TCGA-EK-A2R9
8	124749610	124864868	1.61766499349035	TCGA-EK-A2R9
8	124866486	124923123	1.24286884029848	TCGA-EK-A2R9
8	124927711	124983309	1.34731674588492	TCGA-EK-A2R9
8	124984435	126620703	1.62153271466897	TCGA-EK-A2R9
8	126621119	126678301	1.67817004166043	TCGA-EK-A2R9
8	126678921	126910497	1.19007919597801	TCGA-EK-A2R9
8	126915228	127063064	1.50912051823315	TCGA-EK-A2R9
8	127063786	129515441	1.48066591036852	TCGA-EK-A2R9
8	129525973	129592665	0.98662779362323	TCGA-EK-A2R9
8	129596286	131571660	1.80417983257239	TCGA-EK-A2R9
8	131571788	131652191	1.3473184940318	TCGA-EK-A2R9
8	131652798	131761999	1.37075478811493	TCGA-EK-A2R9
8	131763406	134864439	1.6354948272583	TCGA-EK-A2R9
8	134867626	134938386	0.916029507877524	TCGA-EK-A2R9
8	134938504	135013432	1.62961176382852	TCGA-EK-A2R9
8	135013719	135212754	2	TCGA-EK-A2R9
8	135213884	135886024	1.6227262785944	TCGA-EK-A2R9
8	135886623	136041144	1.23312492193799	TCGA-EK-A2R9
8	136042584	136226450	1.00510407169503	TCGA-EK-A2R9
8	136228606	136378593	1.0174103016366	TCGA-EK-A2R9
8	136384252	138040724	1.78057137320362	TCGA-EK-A2R9
8	138040743	138178588	1.51041625045899	TCGA-EK-A2R9
8	138179020	139947883	1.66634649089347	TCGA-EK-A2R9
8	139948017	140116013	1.32395204379348	TCGA-EK-A2R9
8	140121052	140272840	0.998304046488336	TCGA-EK-A2R9
8	140274757	140339842	1.72321329544229	TCGA-EK-A2R9
8	140340678	140465267	1.27881935736015	TCGA-EK-A2R9
8	140465847	140571585	0.970549835471472	TCGA-EK-A2R9
8	140575350	146293414	2.1340481769332	TCGA-EK-A2R9
9	46431	2147099	2	TCGA-EK-A2R9
9	2148966	7066887	2.23477624361876	TCGA-EK-A2R9
9	7067344	7123345	0.771276625821044	TCGA-EK-A2R9
9	7123421	8160114	1.65382906536975	TCGA-EK-A2R9
9	8160552	8255495	1.0858863962443	TCGA-EK-A2R9
9	8255691	10745767	2	TCGA-EK-A2R9
9	10749446	10918392	4.18698220198808	TCGA-EK-A2R9
9	10921838	13883972	2.27987674196256	TCGA-EK-A2R9
9	13894250	13954734	3.2179455772949	TCGA-EK-A2R9
9	13954811	14565982	2.15621167122704	TCGA-EK-A2R9
9	14566116	14643699	3.13801371888638	TCGA-EK-A2R9
9	14643874	15321542	2.67195813489168	TCGA-EK-A2R9
9	15328677	15378192	1.78652504301896	TCGA-EK-A2R9
9	15378449	15533415	3.07527338888082	TCGA-EK-A2R9
9	15543074	17016503	2.4275567336552	TCGA-EK-A2R9
9	17016593	17245775	3.7931465810538	TCGA-EK-A2R9
9	17246197	17426186	3.46061862299004	TCGA-EK-A2R9
9	17426808	17901307	2	TCGA-EK-A2R9
9	17902936	17993589	1.26467851309777	TCGA-EK-A2R9
9	17996262	19600225	1.82008122537702	TCGA-EK-A2R9
9	19600362	19786217	1.07930642486811	TCGA-EK-A2R9
9	19796861	19896608	2.2140202546884	TCGA-EK-A2R9
9	19896957	21733500	2	TCGA-EK-A2R9
9	21733644	21956230	1.73040039323861	TCGA-EK-A2R9
9	21956914	22170983	3.37767596651132	TCGA-EK-A2R9
9	22171484	22340159	2	TCGA-EK-A2R9
9	22341594	26314388	2.22750787828972	TCGA-EK-A2R9
9	26316310	26486471	3.45679358563332	TCGA-EK-A2R9
9	26490277	27818941	2	TCGA-EK-A2R9
9	27819540	28064538	1.34583770999379	TCGA-EK-A2R9
9	28064690	31119647	2	TCGA-EK-A2R9
9	31119772	44900526	2.16829310652838	TCGA-EK-A2R9
9	68151440	72727827	2	TCGA-EK-A2R9
9	72728388	72985886	2.26565141587914	TCGA-EK-A2R9
9	72985940	78191353	2	TCGA-EK-A2R9
9	78192498	78260433	1.43931008918306	TCGA-EK-A2R9
9	78265772	90885502	2	TCGA-EK-A2R9
9	90885659	91303661	2.52313347658488	TCGA-EK-A2R9
9	91306897	91327923	3.18646154659856	TCGA-EK-A2R9
9	91337035	91423148	2.28781209630688	TCGA-EK-A2R9
9	91425294	91899245	2.64058335060454	TCGA-EK-A2R9
9	91900556	92127779	2.93904441746778	TCGA-EK-A2R9
9	92128645	99281062	2.38694163592462	TCGA-EK-A2R9
9	99283732	99936179	3.14739347471526	TCGA-EK-A2R9
9	99940972	104654733	1.8960448904525	TCGA-EK-A2R9
9	104655862	104756598	1.29594911794662	TCGA-EK-A2R9
9	104756818	117735806	2	TCGA-EK-A2R9
9	117739612	117805719	1.07564932441967	TCGA-EK-A2R9
9	117808080	118506861	1.56972923375539	TCGA-EK-A2R9
9	118506991	118588632	1.54588791347475	TCGA-EK-A2R9
9	118598371	118745157	1.12015757303525	TCGA-EK-A2R9
9	118750145	118967029	1.514693387206	TCGA-EK-A2R9
9	118968579	120648450	1.70593576393068	TCGA-EK-A2R9
9	120650670	120753513	1.34086304993277	TCGA-EK-A2R9
9	120753982	120765315	2.2721250574431	TCGA-EK-A2R9
9	120769321	120986942	1.12741021597936	TCGA-EK-A2R9
9	120989782	121057628	0.606755130439512	TCGA-EK-A2R9
9	121062737	121325026	1.48628155421916	TCGA-EK-A2R9
9	121327029	121381768	0.477035784377414	TCGA-EK-A2R9
9	121383940	122530194	1.74961799508422	TCGA-EK-A2R9
9	122537507	122583785	0.807580765116708	TCGA-EK-A2R9
9	122589164	122660054	1.85188780146992	TCGA-EK-A2R9
9	122660163	122789180	1.35239996568564	TCGA-EK-A2R9
9	122791136	122877786	1.12905436068436	TCGA-EK-A2R9
9	122881331	123009483	1.00940678102143	TCGA-EK-A2R9
9	123010346	123053240	1.0306917877958	TCGA-EK-A2R9
9	123053324	123136204	1.3998306272062	TCGA-EK-A2R9
9	123137313	141071475	2.12308874457928	TCGA-EK-A2R9
10	104427	135656	2.62851870608349	TCGA-EK-A2R9
10	135708	349223	2.71983221031288	TCGA-EK-A2R9
10	349241	1312422	2.63502125102336	TCGA-EK-A2R9
10	1314548	1404413	2.71951090157012	TCGA-EK-A2R9
10	1404502	1530884	3.10725376167826	TCGA-EK-A2R9
10	1534156	1601335	2.51914850512852	TCGA-EK-A2R9
10	1605355	1645025	2.39724758585044	TCGA-EK-A2R9
10	1645568	1925498	3.26274973909436	TCGA-EK-A2R9
10	1928380	2008811	3.18090362486992	TCGA-EK-A2R9
10	2009368	2065094	3.5534058173733	TCGA-EK-A2R9
10	2065125	2290566	2.78069315263562	TCGA-EK-A2R9
10	2291574	2357512	3.38117547126036	TCGA-EK-A2R9
10	2357570	2405050	5.85671496075924	TCGA-EK-A2R9
10	2408852	2576174	2.58640658804886	TCGA-EK-A2R9
10	2576950	2987064	2.90168048485672	TCGA-EK-A2R9
10	2987086	3114994	2.39233245752842	TCGA-EK-A2R9
10	3118871	3213564	2.91021366911352	TCGA-EK-A2R9
10	3218457	3290827	2.5314207691681	TCGA-EK-A2R9
10	3291933	9255870	2.235236096637	TCGA-EK-A2R9
10	9259952	9372147	2.7229463960628	TCGA-EK-A2R9
10	9374568	20761187	2	TCGA-EK-A2R9
10	20762314	20925666	1.29067885260219	TCGA-EK-A2R9
10	20926396	26833501	2	TCGA-EK-A2R9
10	26841700	26955598	4.82887741893932	TCGA-EK-A2R9
10	26955691	30222798	2.11884112118738	TCGA-EK-A2R9
10	30230765	30290332	1.35253736568647	TCGA-EK-A2R9
10	30290959	33878999	2.10781042137854	TCGA-EK-A2R9
10	33881525	34032793	1.26227775851628	TCGA-EK-A2R9
10	34035375	37001827	2.31677736452892	TCGA-EK-A2R9
10	37002091	37094072	4.29088437759362	TCGA-EK-A2R9
10	37094227	37158006	3.02145343326686	TCGA-EK-A2R9
10	37162907	37302621	2.94471159821168	TCGA-EK-A2R9
10	37303511	44200063	2.48890816776714	TCGA-EK-A2R9
10	44200087	44347246	3.07402060311652	TCGA-EK-A2R9
10	44348098	55236728	2.1022971083454	TCGA-EK-A2R9
10	55237139	55343411	2.42324839831534	TCGA-EK-A2R9
10	55351299	60525880	2.34732584843944	TCGA-EK-A2R9
10	60531261	60675977	0.86644760933929	TCGA-EK-A2R9
10	60686420	60687595	1.59412453391183	TCGA-EK-A2R9
10	60687858	60765036	1.46345554822651	TCGA-EK-A2R9
10	60765218	60794635	2	TCGA-EK-A2R9
10	60795141	61089040	1.8874804217108	TCGA-EK-A2R9
10	61090513	77362642	2	TCGA-EK-A2R9
10	77363840	77453942	1.22703623643138	TCGA-EK-A2R9
10	77454018	77504287	2.57378104700166	TCGA-EK-A2R9
10	77504669	77646553	1.0149683954374	TCGA-EK-A2R9
10	77648489	79013431	1.58404941985175	TCGA-EK-A2R9
10	79016283	79156518	1.36286680055365	TCGA-EK-A2R9
10	79157486	79214686	1.40868847908057	TCGA-EK-A2R9
10	79215735	79345831	1.46781755644708	TCGA-EK-A2R9
10	79348735	79951957	1.63264618070998	TCGA-EK-A2R9
10	79952134	80031989	1.10767094552581	TCGA-EK-A2R9
10	80034847	83219407	1.88389763089216	TCGA-EK-A2R9
10	83219473	83422011	3.45873647702564	TCGA-EK-A2R9
10	83422093	83581320	3.08375283740408	TCGA-EK-A2R9
10	83589134	83982540	1.50369537271571	TCGA-EK-A2R9
10	83987906	84120247	1.86243417144909	TCGA-EK-A2R9
10	84121591	84351105	1.7823492595165	TCGA-EK-A2R9
10	84355959	85645501	1.6170895548508	TCGA-EK-A2R9
10	85645788	85741126	1.64616141714179	TCGA-EK-A2R9
10	85741338	87634169	1.82029934780722	TCGA-EK-A2R9
10	87634533	87755971	1.38653106685393	TCGA-EK-A2R9
10	87764056	106605901	2	TCGA-EK-A2R9
10	106606016	106830537	1.01268259606824	TCGA-EK-A2R9
10	106830927	111108445	1.80061021834596	TCGA-EK-A2R9
10	111110710	111244681	1.76490705143523	TCGA-EK-A2R9
10	111248998	113797060	1.67886969183492	TCGA-EK-A2R9
10	113799201	114035837	1.11127481838766	TCGA-EK-A2R9
10	114036820	115016408	2	TCGA-EK-A2R9
10	115018340	115188630	1.35213400757298	TCGA-EK-A2R9
10	115190935	115290564	1.37748825612375	TCGA-EK-A2R9
10	115292438	115355328	1.73273371714886	TCGA-EK-A2R9
10	115357078	130811650	2	TCGA-EK-A2R9
10	130812555	130901219	3.6487481824537	TCGA-EK-A2R9
10	130903024	130930938	2	TCGA-EK-A2R9
10	130930974	131039408	3.27529671037834	TCGA-EK-A2R9
10	131039865	131146611	3.13976423334096	TCGA-EK-A2R9
10	131147153	131256585	2.9051410569835	TCGA-EK-A2R9
10	131262915	133200104	2.61777574626112	TCGA-EK-A2R9
10	133203990	133293564	2.60477388268404	TCGA-EK-A2R9
10	133295991	135434551	2.5032895034294	TCGA-EK-A2R9
11	198510	5482770	2.14896220851534	TCGA-EK-A2R9
11	5483306	5533839	2.41552928026712	TCGA-EK-A2R9
11	5534114	5766663	3.18837654065766	TCGA-EK-A2R9
11	5770388	6090372	2.16590016659308	TCGA-EK-A2R9
11	6098393	7012482	2.22268469103072	TCGA-EK-A2R9
11	7013230	7144852	3.6291439906768	TCGA-EK-A2R9
11	7153289	11226638	2.18056519154694	TCGA-EK-A2R9
11	11227175	11281096	1.61240396684801	TCGA-EK-A2R9
11	11281286	11512926	1.41917326073069	TCGA-EK-A2R9
11	11517147	11570272	1.33297751669631	TCGA-EK-A2R9
11	11570895	19423637	2.15633711633096	TCGA-EK-A2R9
11	19423832	19462415	0.908156223232734	TCGA-EK-A2R9
11	19462524	19639563	1.29227892974793	TCGA-EK-A2R9
11	19639644	19738368	1.14849742170389	TCGA-EK-A2R9
11	19740731	19920746	1.7644264005308	TCGA-EK-A2R9
11	19921293	19975906	1.83772412854374	TCGA-EK-A2R9
11	19976319	19995117	0.927191851350514	TCGA-EK-A2R9
11	19995837	20049859	0.879627602158286	TCGA-EK-A2R9
11	20050052	20111396	0.777725075216442	TCGA-EK-A2R9
11	20112417	20160466	1.3094538105624	TCGA-EK-A2R9
11	20162833	20978612	2	TCGA-EK-A2R9
11	20978633	21018560	1.3066678250553	TCGA-EK-A2R9
11	21018771	21064035	0.922758784501966	TCGA-EK-A2R9
11	21064322	21078834	0.740138786848466	TCGA-EK-A2R9
11	21079942	21259318	1.60063983964564	TCGA-EK-A2R9
11	21259545	21425763	1.1344629275939	TCGA-EK-A2R9
11	21425793	21539055	1.23422002979168	TCGA-EK-A2R9
11	21545977	21605151	0.64938368542413	TCGA-EK-A2R9
11	21605196	22379108	2	TCGA-EK-A2R9
11	22379184	22499011	2.44494584895752	TCGA-EK-A2R9
11	22501365	22526614	5.76178195416094	TCGA-EK-A2R9
11	22526750	22696890	3.39038218530352	TCGA-EK-A2R9
11	22701807	26245567	2.12963389493694	TCGA-EK-A2R9
11	26246401	26361216	4.02173982800214	TCGA-EK-A2R9
11	26361460	26361460	6.0017132378533	TCGA-EK-A2R9
11	26366779	26609856	2.3739553074247	TCGA-EK-A2R9
11	26610137	32495550	2	TCGA-EK-A2R9
11	32498355	32619216	2.81127987423292	TCGA-EK-A2R9
11	32620947	37127649	2	TCGA-EK-A2R9
11	37131957	37258837	1.05131561712545	TCGA-EK-A2R9
11	37260948	42279825	2	TCGA-EK-A2R9
11	42280184	42413524	1.232752946737	TCGA-EK-A2R9
11	42421368	56681750	2	TCGA-EK-A2R9
11	56682188	56911242	1.31438301463171	TCGA-EK-A2R9
11	56911638	65129345	2	TCGA-EK-A2R9
11	65135413	65419364	2.85437830914422	TCGA-EK-A2R9
11	65426319	79906502	2	TCGA-EK-A2R9
11	79919290	80016136	2.30082838807508	TCGA-EK-A2R9
11	80016436	80166131	0.240908993884375	TCGA-EK-A2R9
11	80167948	80292460	0.637929733588013	TCGA-EK-A2R9
11	80295640	80749450	0.372583116752979	TCGA-EK-A2R9
11	80750888	80827910	0.442105549130316	TCGA-EK-A2R9
11	80828124	81807219	0.858968845743801	TCGA-EK-A2R9
11	81807938	81945127	1.3887937815062	TCGA-EK-A2R9
11	81948221	85642185	1.00967094686303	TCGA-EK-A2R9
11	85642444	86392623	0	TCGA-EK-A2R9
11	86396588	86630207	0.0230872139820182	TCGA-EK-A2R9
11	86631040	86736525	0.0496359683009545	TCGA-EK-A2R9
11	86736891	87299207	0	TCGA-EK-A2R9
11	87300400	89959483	0.932900219855018	TCGA-EK-A2R9
11	89962734	90214024	1.84570934404063	TCGA-EK-A2R9
11	90215342	90490863	1.10898384079182	TCGA-EK-A2R9
11	90491240	91908840	0.857666829442498	TCGA-EK-A2R9
11	91914752	91990513	1.25454000856714	TCGA-EK-A2R9
11	91991008	92009224	0.108333321476389	TCGA-EK-A2R9
11	92009396	92217088	0.626526401757259	TCGA-EK-A2R9
11	92222571	92782437	1.06836827978405	TCGA-EK-A2R9
11	92783339	92818649	1.05843644173243	TCGA-EK-A2R9
11	92818743	94460523	1.06682837918825	TCGA-EK-A2R9
11	94461297	94620657	1.64536884392858	TCGA-EK-A2R9
11	94630083	94660310	1.61487956350105	TCGA-EK-A2R9
11	94660325	94778759	1.47072414075727	TCGA-EK-A2R9
11	94779497	94845775	2.5515005728655	TCGA-EK-A2R9
11	94848743	98615695	1.02859978585533	TCGA-EK-A2R9
11	98616172	98825364	1.49249016525111	TCGA-EK-A2R9
11	98827346	99316019	1.44604807576986	TCGA-EK-A2R9
11	99316881	99404394	1.74157099068227	TCGA-EK-A2R9
11	99404432	110731482	0.931421826732738	TCGA-EK-A2R9
11	110731594	110877746	0.529427368975914	TCGA-EK-A2R9
11	110878118	112455678	0.858275361726505	TCGA-EK-A2R9
11	112455826	112676545	0.563150786637993	TCGA-EK-A2R9
11	112676882	121160060	0.876488047261499	TCGA-EK-A2R9
11	121161041	121334610	1.79088889630488	TCGA-EK-A2R9
11	121337993	121414628	0.847226196097511	TCGA-EK-A2R9
11	121415312	121562716	1.01496441079332	TCGA-EK-A2R9
11	121565075	128687835	1.10617395699047	TCGA-EK-A2R9
11	128688420	128758616	1.40205745354392	TCGA-EK-A2R9
11	128759271	128796107	1.39742806527715	TCGA-EK-A2R9
11	128797257	129120503	1.45727151277491	TCGA-EK-A2R9
11	129126516	129208260	1.1902004782046	TCGA-EK-A2R9
11	129218345	129449678	1.25669150602598	TCGA-EK-A2R9
11	129456165	129578984	1.3574142477416	TCGA-EK-A2R9
11	129579012	129835716	1.29288344642761	TCGA-EK-A2R9
11	129835747	130070899	1.38498167820192	TCGA-EK-A2R9
11	130072580	130258352	1.52406282260563	TCGA-EK-A2R9
11	130260006	133314240	0.994711605916938	TCGA-EK-A2R9
11	133315218	133472898	1.30300407129057	TCGA-EK-A2R9
11	133473431	133518562	1.36264982571515	TCGA-EK-A2R9
11	133518725	133582192	1.06708796364699	TCGA-EK-A2R9
11	133586650	134347696	1.58076196701363	TCGA-EK-A2R9
11	134347921	134406309	1.16450928089573	TCGA-EK-A2R9
11	134409652	134944770	1.16024635886603	TCGA-EK-A2R9
12	180185	8212375	2.24645759468908	TCGA-EK-A2R9
12	8212572	8513871	2.67111148509382	TCGA-EK-A2R9
12	8514426	8701017	3.73892197285034	TCGA-EK-A2R9
12	8705395	10495326	2.85530943477822	TCGA-EK-A2R9
12	10496066	10668694	2.89158654507304	TCGA-EK-A2R9
12	10675930	10757525	5.1543851614402	TCGA-EK-A2R9
12	10758334	10894685	4.2832429068264	TCGA-EK-A2R9
12	10895087	10977654	1.77024354503618	TCGA-EK-A2R9
12	10978242	13519996	2.2072057171909	TCGA-EK-A2R9
12	13520028	13573571	1.47331861350402	TCGA-EK-A2R9
12	13574009	13858822	1.44278191925968	TCGA-EK-A2R9
12	13858882	13954403	1.48119274155911	TCGA-EK-A2R9
12	13954464	16835982	2.25538972984672	TCGA-EK-A2R9
12	16840527	17024219	2.4170748932244	TCGA-EK-A2R9
12	17026035	17228377	2.6385274557021	TCGA-EK-A2R9
12	17243041	19770928	2.46094873101238	TCGA-EK-A2R9
12	19772987	19872587	2.95218714443388	TCGA-EK-A2R9
12	19873497	19911529	4.3698443943033	TCGA-EK-A2R9
12	19917383	20010785	3.99708048849082	TCGA-EK-A2R9
12	20013193	20536297	2.43488947254158	TCGA-EK-A2R9
12	20536371	20624905	2.35913203760784	TCGA-EK-A2R9
12	20625266	21494668	2.55328045496146	TCGA-EK-A2R9
12	21494809	21669884	4.32189437447406	TCGA-EK-A2R9
12	21669959	21731750	3.12677472247242	TCGA-EK-A2R9
12	21733121	21735414	1.17158844281207	TCGA-EK-A2R9
12	21743118	21881220	4.04622385787404	TCGA-EK-A2R9
12	21894315	22386648	2.75383351319804	TCGA-EK-A2R9
12	22387507	22766988	2.60219424389832	TCGA-EK-A2R9
12	22787796	22884476	3.64272785760756	TCGA-EK-A2R9
12	22884721	22977688	2	TCGA-EK-A2R9
12	22977937	25188629	2.28291940611584	TCGA-EK-A2R9
12	25188674	25429195	2.79633871266908	TCGA-EK-A2R9
12	25432405	25677040	2.86068441866642	TCGA-EK-A2R9
12	25683496	25884182	2.9239157859928	TCGA-EK-A2R9
12	25886232	29615151	2	TCGA-EK-A2R9
12	29615222	29656604	2.67255885303368	TCGA-EK-A2R9
12	29657700	41782228	2	TCGA-EK-A2R9
12	41783200	41896024	1.26644684925257	TCGA-EK-A2R9
12	41898186	46774771	2.25421433687076	TCGA-EK-A2R9
